,model,scenario,region,variable,unit,year,value
1941,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Biomass,GWa,2030,0.0
1942,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Biomass,GWa,2035,0.0
1943,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Biomass,GWa,2040,0.0
1944,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Coal,GWa,2015,0.0
1945,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Coal,GWa,2020,0.0
1946,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Coal,GWa,2025,0.0
1947,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Coal,GWa,2030,0.0
1948,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Coal,GWa,2035,0.0
1949,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Coal,GWa,2040,0.0
1950,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Gas,GWa,2015,0.0
1951,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Gas,GWa,2020,0.0
1952,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Gas,GWa,2025,0.0
1953,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Gas,GWa,2030,0.0
1954,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Gas,GWa,2035,0.0
1955,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Gas,GWa,2040,0.0
1956,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil,GWa,2015,2.4699065685272217
1957,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil,GWa,2020,3.889023780822754
1958,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil,GWa,2025,5.793352127075195
1959,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil,GWa,2030,8.237425804138184
1960,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil,GWa,2035,11.081400871276855
1961,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil,GWa,2040,13.184849739074707
1962,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Aviation,GWa,2015,0.08402206003665924
1963,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Aviation,GWa,2020,0.1362713724374771
1964,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Aviation,GWa,2025,0.29308539628982544
1965,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Aviation,GWa,2030,0.6216950416564941
1966,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Aviation,GWa,2035,1.330206274986267
1967,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Aviation,GWa,2040,2.8710215091705322
1968,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|IWT,GWa,2015,0.010380546562373638
1969,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|IWT,GWa,2020,0.014475006610155106
1970,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|IWT,GWa,2025,0.03598941117525101
1971,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|IWT,GWa,2030,0.0754861831665039
1972,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|IWT,GWa,2035,0.140827938914299
1973,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|IWT,GWa,2040,0.2470049411058426
1974,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Rail,GWa,2015,0.045171357691287994
1975,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Rail,GWa,2020,0.32315295934677124
1976,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Rail,GWa,2025,0.37365666031837463
1977,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Rail,GWa,2030,0.431027352809906
1978,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Rail,GWa,2035,0.49736079573631287
1979,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Rail,GWa,2040,0.5780798196792603
1980,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road,GWa,2015,2.3303325176239014
1981,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road,GWa,2020,3.4151244163513184
1982,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road,GWa,2025,5.090620517730713
1983,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road,GWa,2030,7.109217643737793
1984,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road,GWa,2035,9.113005638122559
1985,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road,GWa,2040,9.48874282836914
1986,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road|Large,GWa,2015,1.0123480558395386
1987,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road|Large,GWa,2020,1.3377817869186401
1988,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road|Large,GWa,2025,1.8694316148757935
1989,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road|Large,GWa,2030,2.4339470863342285
1990,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road|Large,GWa,2035,2.9286067485809326
1991,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road|Large,GWa,2040,3.3311986923217773
1992,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road|Small,GWa,2015,1.3179845809936523
1993,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road|Small,GWa,2020,2.0773427486419678
1994,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road|Small,GWa,2025,3.22118878364563
1995,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road|Small,GWa,2030,4.6752705574035645
1996,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road|Small,GWa,2035,6.184399127960205
1997,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Liquids|Oil|Road|Small,GWa,2040,6.1575446128845215
1998,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Other,GWa,2015,0.0
1999,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Other,GWa,2020,0.0
2000,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Other,GWa,2025,0.0
2001,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Other,GWa,2030,0.0
2002,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Other,GWa,2035,0.0
2003,West Bengal energy model,baseline,India,Final Energy|Transportation Passenger|Other,GWa,2040,0.0
2004,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity,GWa,2015,0.27619320154190063
2005,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity,GWa,2020,0.5656294822692871
2006,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity,GWa,2025,0.7975601553916931
2007,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity,GWa,2030,1.1834797859191895
2008,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity,GWa,2035,1.8586994409561157
2009,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity,GWa,2040,3.325608015060425
2010,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Rail,GWa,2015,0.27619320154190063
2011,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Rail,GWa,2020,0.5230529308319092
2012,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Rail,GWa,2025,0.719346284866333
2013,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Rail,GWa,2030,0.9812975525856018
2014,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Rail,GWa,2035,1.3466765880584717
2015,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Rail,GWa,2040,1.8610836267471313
2016,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road,GWa,2015,0.0
2017,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road,GWa,2020,0.04257659241557121
2018,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road,GWa,2025,0.0782138928771019
2019,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road,GWa,2030,0.20218224823474884
2020,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road,GWa,2035,0.512022852897644
2021,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road,GWa,2040,1.464524507522583
2022,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road|Large,GWa,2015,0.0
2023,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road|Large,GWa,2020,0.004147629253566265
2024,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road|Large,GWa,2025,0.011655347421765327
2025,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road|Large,GWa,2030,0.046419862657785416
2026,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road|Large,GWa,2035,0.09506524354219437
2027,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road|Large,GWa,2040,0.17854174971580505
2028,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road|Small,GWa,2015,0.0
2029,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road|Small,GWa,2020,0.03842896223068237
2030,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road|Small,GWa,2025,0.06655854731798172
2031,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road|Small,GWa,2030,0.15576237440109253
2032,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road|Small,GWa,2035,0.4169576168060303
2033,West Bengal energy model,baseline,India,Final Energy|Transportation|Electricity|Road|Small,GWa,2040,1.2859827280044556
2034,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases,GWa,2015,0.0
2035,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases,GWa,2020,0.0
2036,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases,GWa,2025,0.07175763696432114
2037,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases,GWa,2030,0.1882217824459076
2038,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases,GWa,2035,0.4900858700275421
2039,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases,GWa,2040,1.2756850719451904
2040,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road,GWa,2015,0.0
2041,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road,GWa,2020,0.0
2042,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road,GWa,2025,0.07175763696432114
2043,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road,GWa,2030,0.1882217824459076
2044,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road,GWa,2035,0.4900858700275421
2045,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road,GWa,2040,1.2756850719451904
2046,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road|Large,GWa,2015,0.0
2047,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road|Large,GWa,2020,0.0
2048,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road|Large,GWa,2025,0.0
2049,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road|Large,GWa,2030,0.0
2050,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road|Large,GWa,2035,0.0
2051,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road|Large,GWa,2040,0.0
2052,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road|Small,GWa,2015,0.0
2053,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road|Small,GWa,2020,0.0
2054,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road|Small,GWa,2025,0.07175763696432114
2055,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road|Small,GWa,2030,0.1882217824459076
2056,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road|Small,GWa,2035,0.4900858700275421
2057,West Bengal energy model,baseline,India,Final Energy|Transportation|Gases|Road|Small,GWa,2040,1.2756850719451904
2058,West Bengal energy model,baseline,India,Final Energy|Transportation|Hydrogen,GWa,2015,0.0
2059,West Bengal energy model,baseline,India,Final Energy|Transportation|Hydrogen,GWa,2020,0.0
2060,West Bengal energy model,baseline,India,Final Energy|Transportation|Hydrogen,GWa,2025,0.0
2061,West Bengal energy model,baseline,India,Final Energy|Transportation|Hydrogen,GWa,2030,0.0
2062,West Bengal energy model,baseline,India,Final Energy|Transportation|Hydrogen,GWa,2035,0.0
2063,West Bengal energy model,baseline,India,Final Energy|Transportation|Hydrogen,GWa,2040,0.0
2064,West Bengal energy model,baseline,India,Final Energy|Transportation|Hydrogen|Road,GWa,2015,0.0
2065,West Bengal energy model,baseline,India,Final Energy|Transportation|Hydrogen|Road,GWa,2020,0.0
2066,West Bengal energy model,baseline,India,Final Energy|Transportation|Hydrogen|Road,GWa,2025,0.0
2067,West Bengal energy model,baseline,India,Final Energy|Transportation|Hydrogen|Road,GWa,2030,0.0
2068,West Bengal energy model,baseline,India,Final Energy|Transportation|Hydrogen|Road,GWa,2035,0.0
2069,West Bengal energy model,baseline,India,Final Energy|Transportation|Hydrogen|Road,GWa,2040,0.0
